{'timestamp': 1745350980.9785864, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 584, 'rtt': 381.777, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 594, 'ssthresh': 319, 'bytes_sent': 1857784, 'bytes_retrans': 21720, 'bytes_acked': 910793, 'segs_out': 1285, 'segs_in': 255, 'data_segs_out': 1283, 'lastrcv': 896, 'delivered': 660, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745350992.0333643, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 47.4, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 29, 'ssthresh': 10, 'bytes_sent': 9329464, 'bytes_retrans': 1032424, 'bytes_acked': 8255049, 'segs_out': 6445, 'segs_in': 3297, 'data_segs_out': 6443, 'lastrcv': 11952, 'delivered': 5702, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745350993.0382507, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.901, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 4, 'bytes_sent': 9698704, 'bytes_retrans': 1045456, 'bytes_acked': 8635873, 'segs_out': 6700, 'segs_in': 3434, 'data_segs_out': 6698, 'lastrcv': 12956, 'delivered': 5965, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745350994.0420184, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.356, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 9, 'bytes_sent': 10157720, 'bytes_retrans': 1051248, 'bytes_acked': 9076065, 'segs_out': 7017, 'segs_in': 3584, 'data_segs_out': 7015, 'lastrcv': 13960, 'delivered': 6269, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745350995.0446515, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 48.425, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 10, 'bytes_sent': 10839728, 'bytes_retrans': 1059936, 'bytes_acked': 9765313, 'segs_out': 7488, 'segs_in': 3816, 'data_segs_out': 7486, 'lastrcv': 14964, 'delivered': 6745, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745350996.0513644, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.386, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 23, 'ssthresh': 6, 'bytes_sent': 11253856, 'bytes_retrans': 1062832, 'bytes_acked': 10157721, 'segs_out': 7774, 'segs_in': 3950, 'data_segs_out': 7772, 'lastrcv': 15968, 'delivered': 7016, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745350997.056798, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 47.837, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 9, 'bytes_sent': 11733144, 'bytes_retrans': 1074416, 'bytes_acked': 10637009, 'segs_out': 8105, 'segs_in': 4112, 'data_segs_out': 8103, 'lastrcv': 16976, 'delivered': 7347, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745350998.0611966, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.171, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 28, 'ssthresh': 18, 'bytes_sent': 12548368, 'bytes_retrans': 1077312, 'bytes_acked': 11413137, 'segs_out': 8668, 'segs_in': 4378, 'data_segs_out': 8666, 'lastrcv': 17980, 'delivered': 7895, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745350999.0664065, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.873, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 17, 'bytes_sent': 13281056, 'bytes_retrans': 1080208, 'bytes_acked': 12174785, 'segs_out': 9174, 'segs_in': 4627, 'data_segs_out': 9172, 'lastrcv': 18984, 'delivered': 8409, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351000.0718527, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 49.572, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 6, 'bytes_sent': 13672016, 'bytes_retrans': 1086000, 'bytes_acked': 12562849, 'segs_out': 9444, 'segs_in': 4756, 'data_segs_out': 9442, 'lastrcv': 19992, 'delivered': 8677, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351001.0757349, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.216, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 19, 'ssthresh': 16, 'bytes_sent': 14385880, 'bytes_retrans': 1088896, 'bytes_acked': 13270921, 'segs_out': 9937, 'segs_in': 4993, 'data_segs_out': 9935, 'lastrcv': 20996, 'delivered': 9166, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351002.0790899, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 45.85, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 25, 'ssthresh': 12, 'bytes_sent': 14986800, 'bytes_retrans': 1091792, 'bytes_acked': 13858809, 'segs_out': 10352, 'segs_in': 5193, 'data_segs_out': 10350, 'lastrcv': 22000, 'delivered': 9572, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351003.0825055, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 50.009, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 3, 'ssthresh': 2, 'bytes_sent': 15438576, 'bytes_retrans': 1101928, 'bytes_acked': 14332305, 'segs_out': 10664, 'segs_in': 5357, 'data_segs_out': 10662, 'lastrcv': 23000, 'delivered': 9899, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351004.087484, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.781, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 19, 'ssthresh': 11, 'bytes_sent': 15816504, 'bytes_retrans': 1103376, 'bytes_acked': 14679825, 'segs_out': 10925, 'segs_in': 5475, 'data_segs_out': 10923, 'lastrcv': 24008, 'delivered': 10142, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351005.0913906, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.547, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 30, 'ssthresh': 11, 'bytes_sent': 16413080, 'bytes_retrans': 1104824, 'bytes_acked': 15266265, 'segs_out': 11337, 'segs_in': 5669, 'data_segs_out': 11335, 'lastrcv': 25012, 'delivered': 10544, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351006.0978808, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.717, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 29, 'ssthresh': 19, 'bytes_sent': 17300704, 'bytes_retrans': 1110616, 'bytes_acked': 16149545, 'segs_out': 11950, 'segs_in': 5971, 'data_segs_out': 11948, 'lastrcv': 26016, 'delivered': 11154, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351007.103735, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.744, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 8, 'ssthresh': 8, 'bytes_sent': 17835016, 'bytes_retrans': 1120752, 'bytes_acked': 16702681, 'segs_out': 12319, 'segs_in': 6163, 'data_segs_out': 12317, 'lastrcv': 27024, 'delivered': 11536, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351008.109045, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.76, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 28, 'ssthresh': 8, 'bytes_sent': 18375120, 'bytes_retrans': 1120752, 'bytes_acked': 17215273, 'segs_out': 12692, 'segs_in': 6333, 'data_segs_out': 12690, 'lastrcv': 28028, 'delivered': 11890, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351009.1129637, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.429, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 9, 'bytes_sent': 19020928, 'bytes_retrans': 1127992, 'bytes_acked': 17869769, 'segs_out': 13138, 'segs_in': 6565, 'data_segs_out': 13136, 'lastrcv': 29032, 'delivered': 12342, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351010.1161788, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 47.855, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 8, 'bytes_sent': 19398856, 'bytes_retrans': 1133784, 'bytes_acked': 18243353, 'segs_out': 13399, 'segs_in': 6688, 'data_segs_out': 13397, 'lastrcv': 30036, 'delivered': 12600, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351011.1212466, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 45.801, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 19, 'ssthresh': 15, 'bytes_sent': 20066384, 'bytes_retrans': 1136680, 'bytes_acked': 18903641, 'segs_out': 13860, 'segs_in': 6911, 'data_segs_out': 13858, 'lastrcv': 31040, 'delivered': 13056, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351012.1255016, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 45.654, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 23, 'ssthresh': 14, 'bytes_sent': 20723776, 'bytes_retrans': 1139576, 'bytes_acked': 19552345, 'segs_out': 14314, 'segs_in': 7131, 'data_segs_out': 14312, 'lastrcv': 32044, 'delivered': 13504, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351013.129617, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.861, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 8, 'bytes_sent': 21379720, 'bytes_retrans': 1143920, 'bytes_acked': 20218425, 'segs_out': 14767, 'segs_in': 7359, 'data_segs_out': 14765, 'lastrcv': 33048, 'delivered': 13964, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351014.132934, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 49.188, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 7, 'bytes_sent': 21748960, 'bytes_retrans': 1149712, 'bytes_acked': 20580425, 'segs_out': 15022, 'segs_in': 7479, 'data_segs_out': 15020, 'lastrcv': 34052, 'delivered': 14214, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351015.1361094, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.698, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 8, 'bytes_sent': 22123992, 'bytes_retrans': 1155504, 'bytes_acked': 20952561, 'segs_out': 15281, 'segs_in': 7602, 'data_segs_out': 15279, 'lastrcv': 35056, 'delivered': 14471, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351016.1407087, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.126, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 10, 'bytes_sent': 22583008, 'bytes_retrans': 1161296, 'bytes_acked': 21391305, 'segs_out': 15598, 'segs_in': 7750, 'data_segs_out': 15596, 'lastrcv': 36060, 'delivered': 14780, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351017.1460836, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 49.523, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 9, 'bytes_sent': 22979760, 'bytes_retrans': 1164192, 'bytes_acked': 21789505, 'segs_out': 15872, 'segs_in': 7879, 'data_segs_out': 15870, 'lastrcv': 37064, 'delivered': 15049, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351018.1491566, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.236, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 26, 'ssthresh': 10, 'bytes_sent': 23541584, 'bytes_retrans': 1167088, 'bytes_acked': 22336849, 'segs_out': 16260, 'segs_in': 8064, 'data_segs_out': 16258, 'lastrcv': 38068, 'delivered': 15427, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351019.1549232, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 47.114, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 5, 'ssthresh': 5, 'bytes_sent': 24361152, 'bytes_retrans': 1174328, 'bytes_acked': 23166553, 'segs_out': 16826, 'segs_in': 8353, 'data_segs_out': 16824, 'lastrcv': 39072, 'delivered': 16009, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351020.1600358, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 48.271, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 7, 'bytes_sent': 24665232, 'bytes_retrans': 1177224, 'bytes_acked': 23467737, 'segs_out': 17036, 'segs_in': 8447, 'data_segs_out': 17034, 'lastrcv': 40080, 'delivered': 16208, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351021.164238, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.831, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 11, 'bytes_sent': 25192304, 'bytes_retrans': 1180120, 'bytes_acked': 23980329, 'segs_out': 17400, 'segs_in': 8621, 'data_segs_out': 17398, 'lastrcv': 41084, 'delivered': 16562, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351022.1685205, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 50.016, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 43, 'ssthresh': 11, 'bytes_sent': 26197216, 'bytes_retrans': 1180120, 'bytes_acked': 24954833, 'segs_out': 18094, 'segs_in': 8947, 'data_segs_out': 18092, 'lastrcv': 42088, 'delivered': 17235, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351023.1728988, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 49.828, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 14, 'bytes_sent': 27362856, 'bytes_retrans': 1187360, 'bytes_acked': 26124817, 'segs_out': 18899, 'segs_in': 9344, 'data_segs_out': 18897, 'lastrcv': 43092, 'delivered': 18054, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351024.1775694, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 48.7, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 6, 'ssthresh': 6, 'bytes_sent': 27661144, 'bytes_retrans': 1201840, 'bytes_acked': 26450617, 'segs_out': 19105, 'segs_in': 9462, 'data_segs_out': 19103, 'lastrcv': 44096, 'delivered': 18268, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351025.1807368, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.901, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 7, 'ssthresh': 7, 'bytes_sent': 27973912, 'bytes_retrans': 1210528, 'bytes_acked': 26753249, 'segs_out': 19321, 'segs_in': 9563, 'data_segs_out': 19319, 'lastrcv': 45100, 'delivered': 18477, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351026.1852288, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.497, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 27, 'ssthresh': 7, 'bytes_sent': 28477816, 'bytes_retrans': 1210528, 'bytes_acked': 27229641, 'segs_out': 19669, 'segs_in': 9722, 'data_segs_out': 19667, 'lastrcv': 46104, 'delivered': 18806, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351027.1901226, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 45.932, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 11, 'bytes_sent': 28977376, 'bytes_retrans': 1214872, 'bytes_acked': 27737889, 'segs_out': 20014, 'segs_in': 9896, 'data_segs_out': 20012, 'lastrcv': 47108, 'delivered': 19157, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351028.1930394, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 47.267, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 4, 'ssthresh': 4, 'bytes_sent': 29494312, 'bytes_retrans': 1223560, 'bytes_acked': 28264961, 'segs_out': 20371, 'segs_in': 10078, 'data_segs_out': 20369, 'lastrcv': 48112, 'delivered': 19521, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351029.1967497, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 48.659, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 6, 'ssthresh': 7, 'bytes_sent': 29747712, 'bytes_retrans': 1230800, 'bytes_acked': 28483609, 'segs_out': 20546, 'segs_in': 10161, 'data_segs_out': 20544, 'lastrcv': 49116, 'delivered': 19689, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351030.2023017, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 50.906, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 5, 'bytes_sent': 30060480, 'bytes_retrans': 1233696, 'bytes_acked': 28800721, 'segs_out': 20762, 'segs_in': 10259, 'data_segs_out': 20760, 'lastrcv': 50120, 'delivered': 19891, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351031.2044282, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 47.723, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 11, 'bytes_sent': 30545560, 'bytes_retrans': 1242384, 'bytes_acked': 29285801, 'segs_out': 21097, 'segs_in': 10425, 'data_segs_out': 21095, 'lastrcv': 51124, 'delivered': 20226, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351032.2080507, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 47.826, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 11, 'bytes_sent': 30940864, 'bytes_retrans': 1251072, 'bytes_acked': 29647801, 'segs_out': 21370, 'segs_in': 10554, 'data_segs_out': 21368, 'lastrcv': 52128, 'delivered': 20492, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351033.2118561, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 46.258, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 31, 'ssthresh': 11, 'bytes_sent': 31589568, 'bytes_retrans': 1251072, 'bytes_acked': 30295057, 'segs_out': 21818, 'segs_in': 10764, 'data_segs_out': 21816, 'lastrcv': 53132, 'delivered': 20923, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745351034.2215233, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 248, 'rtt': 45.899, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 11, 'bytes_sent': 32445336, 'bytes_retrans': 1256864, 'bytes_acked': 31168201, 'segs_out': 22409, 'segs_in': 11061, 'data_segs_out': 22407, 'lastrcv': 54140, 'delivered': 21526, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
