{'timestamp': 1744944163.468129, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 356, 'rtt': 53.825, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 9, 'bytes_sent': 205112, 'bytes_retrans': 5288, 'bytes_acked': 182449, 'segs_out': 145, 'segs_in': 73, 'data_segs_out': 143, 'lastrcv': 668, 'delivered': 128, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944189.214005, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 57.834, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 8, 'ssthresh': 4, 'bytes_sent': 11745672, 'bytes_retrans': 106648, 'bytes_acked': 11627441, 'segs_out': 8116, 'segs_in': 3626, 'data_segs_out': 8113, 'lastrcv': 26392, 'delivered': 8032, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944190.3805766, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.686, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 10, 'bytes_sent': 12151112, 'bytes_retrans': 109544, 'bytes_acked': 12018401, 'segs_out': 8396, 'segs_in': 3752, 'data_segs_out': 8393, 'lastrcv': 27592, 'delivered': 8302, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944191.587047, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 57.578, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 6, 'bytes_sent': 12575376, 'bytes_retrans': 115336, 'bytes_acked': 12438321, 'segs_out': 8689, 'segs_in': 3889, 'data_segs_out': 8686, 'lastrcv': 28772, 'delivered': 8592, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944192.7275403, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.811, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 9, 'bytes_sent': 13067696, 'bytes_retrans': 116784, 'bytes_acked': 12916161, 'segs_out': 9029, 'segs_in': 4042, 'data_segs_out': 9026, 'lastrcv': 29936, 'delivered': 8922, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944193.8712392, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.259, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 12, 'bytes_sent': 13622280, 'bytes_retrans': 124024, 'bytes_acked': 13460609, 'segs_out': 9412, 'segs_in': 4216, 'data_segs_out': 9409, 'lastrcv': 31076, 'delivered': 9302, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944194.9961298, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 264, 'rtt': 60.427, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 29, 'ssthresh': 12, 'bytes_sent': 14172520, 'bytes_retrans': 125472, 'bytes_acked': 14006505, 'segs_out': 9792, 'segs_in': 4384, 'data_segs_out': 9789, 'lastrcv': 32204, 'delivered': 9675, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944196.1553812, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 57.287, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 11, 'bytes_sent': 14748824, 'bytes_retrans': 131264, 'bytes_acked': 14591497, 'segs_out': 10190, 'segs_in': 4570, 'data_segs_out': 10187, 'lastrcv': 33356, 'delivered': 10079, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944197.3051383, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.669, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 7, 'bytes_sent': 15342504, 'bytes_retrans': 137056, 'bytes_acked': 15192417, 'segs_out': 10600, 'segs_in': 4760, 'data_segs_out': 10597, 'lastrcv': 34496, 'delivered': 10494, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944198.471348, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.782, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 28, 'ssthresh': 15, 'bytes_sent': 15983968, 'bytes_retrans': 138504, 'bytes_acked': 15799129, 'segs_out': 11043, 'segs_in': 4956, 'data_segs_out': 11040, 'lastrcv': 35696, 'delivered': 10916, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944199.6900597, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.619, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 8, 'ssthresh': 8, 'bytes_sent': 16553032, 'bytes_retrans': 145744, 'bytes_acked': 16375433, 'segs_out': 11436, 'segs_in': 5137, 'data_segs_out': 11433, 'lastrcv': 36900, 'delivered': 11325, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944200.8981452, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.263, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 7, 'bytes_sent': 16891864, 'bytes_retrans': 150088, 'bytes_acked': 16717161, 'segs_out': 11670, 'segs_in': 5242, 'data_segs_out': 11667, 'lastrcv': 38084, 'delivered': 11547, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944202.0975058, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 58.163, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 6, 'bytes_sent': 17347984, 'bytes_retrans': 152984, 'bytes_acked': 17173281, 'segs_out': 11985, 'segs_in': 5388, 'data_segs_out': 11982, 'lastrcv': 39284, 'delivered': 11862, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944203.3132186, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.037, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 5, 'bytes_sent': 17747632, 'bytes_retrans': 157328, 'bytes_acked': 17568585, 'segs_out': 12261, 'segs_in': 5516, 'data_segs_out': 12258, 'lastrcv': 40504, 'delivered': 12135, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944204.4623175, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 268, 'rtt': 64.299, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 3, 'bytes_sent': 17977864, 'bytes_retrans': 167464, 'bytes_acked': 17795921, 'segs_out': 12420, 'segs_in': 5590, 'data_segs_out': 12417, 'lastrcv': 41676, 'delivered': 12292, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944205.6014636, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.861, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 7, 'bytes_sent': 18348552, 'bytes_retrans': 170360, 'bytes_acked': 18150681, 'segs_out': 12676, 'segs_in': 5699, 'data_segs_out': 12673, 'lastrcv': 42820, 'delivered': 12537, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944206.7881389, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 59.887, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 2, 'bytes_sent': 18600504, 'bytes_retrans': 176152, 'bytes_acked': 18401185, 'segs_out': 12850, 'segs_in': 5781, 'data_segs_out': 12847, 'lastrcv': 43968, 'delivered': 12710, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944208.0095544, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.981, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 11, 'bytes_sent': 19156536, 'bytes_retrans': 179048, 'bytes_acked': 18942737, 'segs_out': 13234, 'segs_in': 5949, 'data_segs_out': 13231, 'lastrcv': 45188, 'delivered': 13084, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944209.1526875, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 57.514, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 3, 'bytes_sent': 19470752, 'bytes_retrans': 187736, 'bytes_acked': 19265641, 'segs_out': 13451, 'segs_in': 6053, 'data_segs_out': 13448, 'lastrcv': 46368, 'delivered': 13307, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944210.312587, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 57.22, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 14, 'bytes_sent': 20054296, 'bytes_retrans': 190632, 'bytes_acked': 19843393, 'segs_out': 13854, 'segs_in': 6234, 'data_segs_out': 13851, 'lastrcv': 47528, 'delivered': 13706, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944211.4829297, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.394, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 10, 'bytes_sent': 20539376, 'bytes_retrans': 194976, 'bytes_acked': 20331369, 'segs_out': 14189, 'segs_in': 6388, 'data_segs_out': 14186, 'lastrcv': 48696, 'delivered': 14043, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944212.636891, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.266, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 13, 'bytes_sent': 21056312, 'bytes_retrans': 197872, 'bytes_acked': 20838169, 'segs_out': 14546, 'segs_in': 6550, 'data_segs_out': 14543, 'lastrcv': 49840, 'delivered': 14393, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944213.7697136, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.291, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 14, 'bytes_sent': 21645648, 'bytes_retrans': 200768, 'bytes_acked': 21421713, 'segs_out': 14953, 'segs_in': 6733, 'data_segs_out': 14950, 'lastrcv': 50992, 'delivered': 14796, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944215.0817888, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 53.842, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 27, 'ssthresh': 10, 'bytes_sent': 22237880, 'bytes_retrans': 203664, 'bytes_acked': 21996569, 'segs_out': 15362, 'segs_in': 6912, 'data_segs_out': 15359, 'lastrcv': 52260, 'delivered': 15193, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944216.2497394, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.284, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 6, 'bytes_sent': 22695448, 'bytes_retrans': 210904, 'bytes_acked': 22470065, 'segs_out': 15678, 'segs_in': 7058, 'data_segs_out': 15675, 'lastrcv': 53444, 'delivered': 15520, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944217.4844396, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.584, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 12, 'bytes_sent': 23187768, 'bytes_retrans': 213800, 'bytes_acked': 22952249, 'segs_out': 16018, 'segs_in': 7205, 'data_segs_out': 16015, 'lastrcv': 54688, 'delivered': 15853, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944218.684103, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 58.848, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 10, 'bytes_sent': 23584520, 'bytes_retrans': 222488, 'bytes_acked': 23343209, 'segs_out': 16292, 'segs_in': 7333, 'data_segs_out': 16289, 'lastrcv': 55888, 'delivered': 16123, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944219.916429, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 58.021, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 14, 'bytes_sent': 24168064, 'bytes_retrans': 228280, 'bytes_acked': 23916617, 'segs_out': 16695, 'segs_in': 7511, 'data_segs_out': 16692, 'lastrcv': 57120, 'delivered': 16519, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944221.1209798, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 58.149, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 9, 'bytes_sent': 24742920, 'bytes_retrans': 234072, 'bytes_acked': 24494369, 'segs_out': 17092, 'segs_in': 7696, 'data_segs_out': 17089, 'lastrcv': 58336, 'delivered': 16918, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944222.2377982, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 57.884, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 7, 'bytes_sent': 25025280, 'bytes_retrans': 239864, 'bytes_acked': 24772385, 'segs_out': 17287, 'segs_in': 7787, 'data_segs_out': 17284, 'lastrcv': 59456, 'delivered': 17110, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944223.375047, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 59.782, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 3, 'bytes_sent': 25255512, 'bytes_retrans': 244208, 'bytes_acked': 24991033, 'segs_out': 17446, 'segs_in': 7861, 'data_segs_out': 17443, 'lastrcv': 60600, 'delivered': 17261, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944224.4992247, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 58.083, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 14, 'bytes_sent': 25798512, 'bytes_retrans': 247104, 'bytes_acked': 25526793, 'segs_out': 17821, 'segs_in': 8028, 'data_segs_out': 17818, 'lastrcv': 61700, 'delivered': 17631, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944225.6456325, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 57.113, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 26, 'ssthresh': 9, 'bytes_sent': 26289384, 'bytes_retrans': 250000, 'bytes_acked': 26003185, 'segs_out': 18160, 'segs_in': 8185, 'data_segs_out': 18157, 'lastrcv': 62844, 'delivered': 17960, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744944226.7728503, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 58.055, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 29, 'ssthresh': 14, 'bytes_sent': 26914920, 'bytes_retrans': 252896, 'bytes_acked': 26621481, 'segs_out': 18592, 'segs_in': 8382, 'data_segs_out': 18589, 'lastrcv': 63984, 'delivered': 18387, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
