{'timestamp': 1745406257.6310387, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 296, 'rtt': 54.456, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 5, 'bytes_sent': 160728, 'bytes_retrans': 2896, 'bytes_acked': 137561, 'segs_out': 113, 'segs_in': 54, 'data_segs_out': 111, 'lastrcv': 668, 'delivered': 96, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406272.7747347, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 53.806, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 5, 'bytes_sent': 7219728, 'bytes_retrans': 69504, 'bytes_acked': 7135745, 'segs_out': 4988, 'segs_in': 1920, 'data_segs_out': 4986, 'lastrcv': 15800, 'delivered': 4929, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406273.8528366, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 264, 'rtt': 60.141, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 10, 'bytes_sent': 7612136, 'bytes_retrans': 72400, 'bytes_acked': 7515121, 'segs_out': 5259, 'segs_in': 2019, 'data_segs_out': 5257, 'lastrcv': 16904, 'delivered': 5191, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406274.9176753, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 59.35, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 36, 'ssthresh': 10, 'bytes_sent': 8365096, 'bytes_retrans': 72400, 'bytes_acked': 8240569, 'segs_out': 5779, 'segs_in': 2200, 'data_segs_out': 5777, 'lastrcv': 17972, 'delivered': 5692, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406276.0378752, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.474, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 9, 'bytes_sent': 8837144, 'bytes_retrans': 86880, 'bytes_acked': 8735785, 'segs_out': 6105, 'segs_in': 2341, 'data_segs_out': 6103, 'lastrcv': 19056, 'delivered': 6034, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406277.161788, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.758, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 6, 'bytes_sent': 9173080, 'bytes_retrans': 92672, 'bytes_acked': 9065929, 'segs_out': 6337, 'segs_in': 2438, 'data_segs_out': 6335, 'lastrcv': 20180, 'delivered': 6262, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406278.3529987, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.937, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 30, 'ssthresh': 6, 'bytes_sent': 9798616, 'bytes_retrans': 92672, 'bytes_acked': 9662505, 'segs_out': 6769, 'segs_in': 2590, 'data_segs_out': 6767, 'lastrcv': 21376, 'delivered': 6674, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406279.5067904, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.653, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 14, 'bytes_sent': 10503792, 'bytes_retrans': 98464, 'bytes_acked': 10383609, 'segs_out': 7256, 'segs_in': 2789, 'data_segs_out': 7254, 'lastrcv': 22536, 'delivered': 7172, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406280.6146133, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 264, 'rtt': 62.22, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 13, 'bytes_sent': 11045344, 'bytes_retrans': 101360, 'bytes_acked': 10913577, 'segs_out': 7630, 'segs_in': 2921, 'data_segs_out': 7628, 'lastrcv': 23660, 'delivered': 7538, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406281.73681, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 57.427, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 11, 'bytes_sent': 11518840, 'bytes_retrans': 107152, 'bytes_acked': 11391417, 'segs_out': 7957, 'segs_in': 3059, 'data_segs_out': 7955, 'lastrcv': 24784, 'delivered': 7868, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406282.9127738, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.651, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 10, 'bytes_sent': 12012608, 'bytes_retrans': 115840, 'bytes_acked': 11850433, 'segs_out': 8298, 'segs_in': 3185, 'data_segs_out': 8296, 'lastrcv': 25952, 'delivered': 8207, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406284.0573318, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.528, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 6, 'bytes_sent': 12364472, 'bytes_retrans': 118736, 'bytes_acked': 12216777, 'segs_out': 8541, 'segs_in': 3270, 'data_segs_out': 8539, 'lastrcv': 27072, 'delivered': 8438, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406285.2060745, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 57.22, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 11, 'bytes_sent': 12817696, 'bytes_retrans': 123080, 'bytes_acked': 12674345, 'segs_out': 8854, 'segs_in': 3375, 'data_segs_out': 8852, 'lastrcv': 28240, 'delivered': 8754, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406286.3653762, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.944, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 8, 'bytes_sent': 13231824, 'bytes_retrans': 128872, 'bytes_acked': 13085577, 'segs_out': 9140, 'segs_in': 3474, 'data_segs_out': 9138, 'lastrcv': 29412, 'delivered': 9038, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406287.5592272, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.312, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 9, 'bytes_sent': 13670568, 'bytes_retrans': 131768, 'bytes_acked': 13508393, 'segs_out': 9443, 'segs_in': 3592, 'data_segs_out': 9441, 'lastrcv': 30584, 'delivered': 9330, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406288.6995788, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.711, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 8, 'bytes_sent': 14074560, 'bytes_retrans': 137560, 'bytes_acked': 13910937, 'segs_out': 9722, 'segs_in': 3699, 'data_segs_out': 9720, 'lastrcv': 31728, 'delivered': 9608, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406289.8456707, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.656, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 38, 'ssthresh': 8, 'bytes_sent': 14950600, 'bytes_retrans': 137560, 'bytes_acked': 14758017, 'segs_out': 10327, 'segs_in': 3912, 'data_segs_out': 10325, 'lastrcv': 32888, 'delivered': 10193, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406290.9254932, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 53.701, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 7, 'ssthresh': 5, 'bytes_sent': 15480568, 'bytes_retrans': 152040, 'bytes_acked': 15308257, 'segs_out': 10693, 'segs_in': 4056, 'data_segs_out': 10691, 'lastrcv': 33972, 'delivered': 10580, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406292.047588, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 51.397, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 11, 'bytes_sent': 15862840, 'bytes_retrans': 154936, 'bytes_acked': 15693425, 'segs_out': 10957, 'segs_in': 4168, 'data_segs_out': 10955, 'lastrcv': 35080, 'delivered': 10839, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406293.155136, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 59.123, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 15, 'bytes_sent': 16476792, 'bytes_retrans': 157832, 'bytes_acked': 16297241, 'segs_out': 11381, 'segs_in': 4352, 'data_segs_out': 11379, 'lastrcv': 36200, 'delivered': 11256, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406294.2629695, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 51.991, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 15, 'bytes_sent': 17144320, 'bytes_retrans': 160728, 'bytes_acked': 16958977, 'segs_out': 11842, 'segs_in': 4540, 'data_segs_out': 11840, 'lastrcv': 37312, 'delivered': 11713, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406295.3643415, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 53.861, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 5, 'bytes_sent': 17500528, 'bytes_retrans': 170864, 'bytes_acked': 17303601, 'segs_out': 12088, 'segs_in': 4650, 'data_segs_out': 12086, 'lastrcv': 38404, 'delivered': 11951, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406296.4946153, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 53.626, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 10, 'bytes_sent': 17937824, 'bytes_retrans': 176656, 'bytes_acked': 17739449, 'segs_out': 12390, 'segs_in': 4780, 'data_segs_out': 12388, 'lastrcv': 39548, 'delivered': 12252, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406297.600757, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 51.46, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 35, 'ssthresh': 10, 'bytes_sent': 18679200, 'bytes_retrans': 176656, 'bytes_acked': 18451865, 'segs_out': 12902, 'segs_in': 4977, 'data_segs_out': 12900, 'lastrcv': 40644, 'delivered': 12744, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406298.7629688, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.917, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 36, 'ssthresh': 17, 'bytes_sent': 19481392, 'bytes_retrans': 179552, 'bytes_acked': 19249713, 'segs_out': 13456, 'segs_in': 5163, 'data_segs_out': 13454, 'lastrcv': 41792, 'delivered': 13295, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406299.9328907, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 51.688, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 11, 'bytes_sent': 20163400, 'bytes_retrans': 185344, 'bytes_acked': 19947649, 'segs_out': 13927, 'segs_in': 5343, 'data_segs_out': 13925, 'lastrcv': 42956, 'delivered': 13777, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406301.087397, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.476, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 9, 'ssthresh': 9, 'bytes_sent': 20555808, 'bytes_retrans': 194032, 'bytes_acked': 20313993, 'segs_out': 14198, 'segs_in': 5445, 'data_segs_out': 14196, 'lastrcv': 44128, 'delivered': 14054, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406302.2704098, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.161, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 13, 'bytes_sent': 21068400, 'bytes_retrans': 196928, 'bytes_acked': 20851201, 'segs_out': 14552, 'segs_in': 5568, 'data_segs_out': 14550, 'lastrcv': 45272, 'delivered': 14401, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406303.4164464, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.565, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 14, 'bytes_sent': 21720000, 'bytes_retrans': 198376, 'bytes_acked': 21492665, 'segs_out': 15002, 'segs_in': 5752, 'data_segs_out': 15000, 'lastrcv': 46440, 'delivered': 14844, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406304.5267668, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 53.507, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 7, 'ssthresh': 5, 'bytes_sent': 22368704, 'bytes_retrans': 205616, 'bytes_acked': 22141369, 'segs_out': 15450, 'segs_in': 5936, 'data_segs_out': 15448, 'lastrcv': 47560, 'delivered': 15300, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406305.6154776, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.415, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 9, 'ssthresh': 7, 'bytes_sent': 22593144, 'bytes_retrans': 208512, 'bytes_acked': 22371601, 'segs_out': 15605, 'segs_in': 6004, 'data_segs_out': 15603, 'lastrcv': 48652, 'delivered': 15451, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406306.8373423, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 57.366, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 9, 'bytes_sent': 23028992, 'bytes_retrans': 211408, 'bytes_acked': 22791521, 'segs_out': 15906, 'segs_in': 6128, 'data_segs_out': 15904, 'lastrcv': 49856, 'delivered': 15741, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406307.9346066, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.969, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 23, 'ssthresh': 13, 'bytes_sent': 23557512, 'bytes_retrans': 215752, 'bytes_acked': 23301217, 'segs_out': 16271, 'segs_in': 6269, 'data_segs_out': 16269, 'lastrcv': 50988, 'delivered': 16097, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406309.0916972, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.425, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 12, 'bytes_sent': 24061416, 'bytes_retrans': 224440, 'bytes_acked': 23813809, 'segs_out': 16619, 'segs_in': 6414, 'data_segs_out': 16617, 'lastrcv': 52092, 'delivered': 16447, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406310.2349448, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.456, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 9, 'bytes_sent': 24500160, 'bytes_retrans': 236024, 'bytes_acked': 24245313, 'segs_out': 16922, 'segs_in': 6529, 'data_segs_out': 16920, 'lastrcv': 53260, 'delivered': 16745, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406311.3173525, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 50.747, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 7, 'bytes_sent': 24869400, 'bytes_retrans': 241816, 'bytes_acked': 24610209, 'segs_out': 17177, 'segs_in': 6634, 'data_segs_out': 17175, 'lastrcv': 54372, 'delivered': 16997, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406312.3862429, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.934, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 9, 'ssthresh': 7, 'bytes_sent': 25342896, 'bytes_retrans': 247608, 'bytes_acked': 25082257, 'segs_out': 17504, 'segs_in': 6775, 'data_segs_out': 17502, 'lastrcv': 55444, 'delivered': 17323, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745406313.4538705, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.869, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 9, 'bytes_sent': 25729512, 'bytes_retrans': 250504, 'bytes_acked': 25454393, 'segs_out': 17771, 'segs_in': 6883, 'data_segs_out': 17769, 'lastrcv': 56504, 'delivered': 17580, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
