{'timestamp': 1745349049.9289675, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 700, 'rtt': 366.7, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 84, 'ssthresh': 0, 'bytes_sent': 221544, 'bytes_retrans': 0, 'bytes_acked': 107153, 'segs_out': 155, 'segs_in': 39, 'data_segs_out': 153, 'lastrcv': 924, 'delivered': 75, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349066.0268116, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 524, 'rtt': 322.224, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 29, 'ssthresh': 6, 'bytes_sent': 2109736, 'bytes_retrans': 37648, 'bytes_acked': 2031545, 'segs_out': 1459, 'segs_in': 888, 'data_segs_out': 1457, 'lastrcv': 17024, 'delivered': 1404, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349067.0339744, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 564, 'rtt': 360.831, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 32, 'ssthresh': 6, 'bytes_sent': 2232816, 'bytes_retrans': 37648, 'bytes_acked': 2150281, 'segs_out': 1544, 'segs_in': 930, 'data_segs_out': 1542, 'lastrcv': 18032, 'delivered': 1486, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349068.0397925, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 588, 'rtt': 384.714, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 34, 'ssthresh': 6, 'bytes_sent': 2355896, 'bytes_retrans': 37648, 'bytes_acked': 2270465, 'segs_out': 1629, 'segs_in': 970, 'data_segs_out': 1627, 'lastrcv': 19040, 'delivered': 1569, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349069.0454466, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 448, 'rtt': 245.228, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 17, 'bytes_sent': 2457256, 'bytes_retrans': 40544, 'bytes_acked': 2390649, 'segs_out': 1699, 'segs_in': 1019, 'data_segs_out': 1697, 'lastrcv': 20044, 'delivered': 1652, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349070.050714, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 448, 'rtt': 245.53, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 17, 'bytes_sent': 2581784, 'bytes_retrans': 40544, 'bytes_acked': 2510833, 'segs_out': 1785, 'segs_in': 1059, 'data_segs_out': 1783, 'lastrcv': 21048, 'delivered': 1735, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349071.0566962, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 492, 'rtt': 291.758, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 26, 'ssthresh': 17, 'bytes_sent': 2709208, 'bytes_retrans': 40544, 'bytes_acked': 2632465, 'segs_out': 1873, 'segs_in': 1100, 'data_segs_out': 1871, 'lastrcv': 22056, 'delivered': 1819, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349072.0620778, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 532, 'rtt': 328.357, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 29, 'ssthresh': 17, 'bytes_sent': 2832288, 'bytes_retrans': 40544, 'bytes_acked': 2751201, 'segs_out': 1958, 'segs_in': 1140, 'data_segs_out': 1956, 'lastrcv': 23060, 'delivered': 1901, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349073.0677848, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 452, 'rtt': 248.492, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 15, 'bytes_sent': 2939440, 'bytes_retrans': 46336, 'bytes_acked': 2871385, 'segs_out': 2032, 'segs_in': 1187, 'data_segs_out': 2030, 'lastrcv': 24068, 'delivered': 1984, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349074.0715714, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 412, 'rtt': 210.866, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 15, 'bytes_sent': 3066864, 'bytes_retrans': 46336, 'bytes_acked': 2993017, 'segs_out': 2120, 'segs_in': 1230, 'data_segs_out': 2118, 'lastrcv': 25072, 'delivered': 2068, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349075.0756154, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 424, 'rtt': 221.732, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 11, 'bytes_sent': 3176912, 'bytes_retrans': 49232, 'bytes_acked': 3111753, 'segs_out': 2196, 'segs_in': 1273, 'data_segs_out': 2194, 'lastrcv': 26076, 'delivered': 2150, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349076.081231, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 384, 'rtt': 181.77, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 11, 'bytes_sent': 3307232, 'bytes_retrans': 49232, 'bytes_acked': 3233385, 'segs_out': 2286, 'segs_in': 1318, 'data_segs_out': 2284, 'lastrcv': 27080, 'delivered': 2234, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349077.0881088, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 340, 'rtt': 136.43, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 9, 'bytes_sent': 3420176, 'bytes_retrans': 52128, 'bytes_acked': 3353569, 'segs_out': 2364, 'segs_in': 1360, 'data_segs_out': 2362, 'lastrcv': 28088, 'delivered': 2317, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349078.0907567, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 316, 'rtt': 114.348, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 6, 'bytes_sent': 3546152, 'bytes_retrans': 55024, 'bytes_acked': 3473753, 'segs_out': 2451, 'segs_in': 1400, 'data_segs_out': 2449, 'lastrcv': 29092, 'delivered': 2400, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349079.0950463, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 388, 'rtt': 185.551, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 6, 'bytes_sent': 3672128, 'bytes_retrans': 55024, 'bytes_acked': 3592489, 'segs_out': 2538, 'segs_in': 1440, 'data_segs_out': 2536, 'lastrcv': 30092, 'delivered': 2482, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349080.099887, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 344, 'rtt': 143.213, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 10, 'bytes_sent': 3787968, 'bytes_retrans': 57920, 'bytes_acked': 3714121, 'segs_out': 2618, 'segs_in': 1487, 'data_segs_out': 2616, 'lastrcv': 31100, 'delivered': 2566, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349081.1055863, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 380, 'rtt': 179.243, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 10, 'bytes_sent': 3916840, 'bytes_retrans': 57920, 'bytes_acked': 3834305, 'segs_out': 2707, 'segs_in': 1527, 'data_segs_out': 2705, 'lastrcv': 32104, 'delivered': 2649, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349082.1105607, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 436, 'rtt': 235.351, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 10, 'bytes_sent': 4041368, 'bytes_retrans': 57920, 'bytes_acked': 3953041, 'segs_out': 2793, 'segs_in': 1567, 'data_segs_out': 2791, 'lastrcv': 33108, 'delivered': 2731, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349083.1289616, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 360, 'rtt': 157.148, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 11, 'bytes_sent': 4155760, 'bytes_retrans': 60816, 'bytes_acked': 4074673, 'segs_out': 2872, 'segs_in': 1616, 'data_segs_out': 2870, 'lastrcv': 34128, 'delivered': 2815, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349084.133416, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 320, 'rtt': 116.254, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 8, 'bytes_sent': 4275944, 'bytes_retrans': 63712, 'bytes_acked': 4196305, 'segs_out': 2955, 'segs_in': 1658, 'data_segs_out': 2953, 'lastrcv': 35132, 'delivered': 2899, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349085.1379855, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 284, 'rtt': 81.713, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 9, 'ssthresh': 3, 'bytes_sent': 4391784, 'bytes_retrans': 68056, 'bytes_acked': 4310697, 'segs_out': 3035, 'segs_in': 1697, 'data_segs_out': 3033, 'lastrcv': 36136, 'delivered': 2978, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349086.1420705, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 360, 'rtt': 159.778, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 3, 'bytes_sent': 4520656, 'bytes_retrans': 68056, 'bytes_acked': 4430881, 'segs_out': 3124, 'segs_in': 1737, 'data_segs_out': 3122, 'lastrcv': 37140, 'delivered': 3061, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349087.1462672, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 416, 'rtt': 215.007, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 3, 'bytes_sent': 4648080, 'bytes_retrans': 68056, 'bytes_acked': 4551065, 'segs_out': 3212, 'segs_in': 1777, 'data_segs_out': 3210, 'lastrcv': 38144, 'delivered': 3144, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349088.1518145, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 296, 'rtt': 94.023, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 5, 'bytes_sent': 4758128, 'bytes_retrans': 72400, 'bytes_acked': 4671249, 'segs_out': 3288, 'segs_in': 1824, 'data_segs_out': 3286, 'lastrcv': 39152, 'delivered': 3227, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349089.1571767, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 372, 'rtt': 169.309, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 5, 'bytes_sent': 4888448, 'bytes_retrans': 72400, 'bytes_acked': 4791433, 'segs_out': 3378, 'segs_in': 1864, 'data_segs_out': 3376, 'lastrcv': 40156, 'delivered': 3310, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349090.1619253, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 320, 'rtt': 116.402, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 9, 'bytes_sent': 5002840, 'bytes_retrans': 76744, 'bytes_acked': 4911617, 'segs_out': 3457, 'segs_in': 1909, 'data_segs_out': 3455, 'lastrcv': 41160, 'delivered': 3393, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349091.1669545, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 312, 'rtt': 109.837, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 7, 'bytes_sent': 5127368, 'bytes_retrans': 79640, 'bytes_acked': 5033249, 'segs_out': 3543, 'segs_in': 1950, 'data_segs_out': 3541, 'lastrcv': 42164, 'delivered': 3477, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349092.172158, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 372, 'rtt': 170.912, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 7, 'bytes_sent': 5256240, 'bytes_retrans': 79640, 'bytes_acked': 5153433, 'segs_out': 3632, 'segs_in': 1991, 'data_segs_out': 3630, 'lastrcv': 43172, 'delivered': 3560, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349093.1764922, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 424, 'rtt': 223.153, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 7, 'bytes_sent': 5380768, 'bytes_retrans': 79640, 'bytes_acked': 5272169, 'segs_out': 3718, 'segs_in': 2031, 'data_segs_out': 3716, 'lastrcv': 44176, 'delivered': 3642, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349094.18055, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 472, 'rtt': 271.787, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 7, 'bytes_sent': 5508192, 'bytes_retrans': 79640, 'bytes_acked': 5393801, 'segs_out': 3806, 'segs_in': 2072, 'data_segs_out': 3804, 'lastrcv': 45180, 'delivered': 3726, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349095.1882594, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 512, 'rtt': 311.983, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 28, 'ssthresh': 7, 'bytes_sent': 5632720, 'bytes_retrans': 79640, 'bytes_acked': 5513985, 'segs_out': 3892, 'segs_in': 2113, 'data_segs_out': 3890, 'lastrcv': 46188, 'delivered': 3809, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349096.193266, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 544, 'rtt': 343.222, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 30, 'ssthresh': 7, 'bytes_sent': 5757248, 'bytes_retrans': 79640, 'bytes_acked': 5634169, 'segs_out': 3978, 'segs_in': 2152, 'data_segs_out': 3976, 'lastrcv': 47192, 'delivered': 3892, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349097.198312, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 580, 'rtt': 379.102, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 33, 'ssthresh': 7, 'bytes_sent': 5881776, 'bytes_retrans': 79640, 'bytes_acked': 5754353, 'segs_out': 4064, 'segs_in': 2192, 'data_segs_out': 4062, 'lastrcv': 48196, 'delivered': 3975, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349098.2037334, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 440, 'rtt': 239.49, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 17, 'bytes_sent': 5983136, 'bytes_retrans': 82536, 'bytes_acked': 5874537, 'segs_out': 4134, 'segs_in': 2239, 'data_segs_out': 4132, 'lastrcv': 49204, 'delivered': 4058, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349099.2090056, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 336, 'rtt': 132.663, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 9, 'bytes_sent': 6097528, 'bytes_retrans': 85432, 'bytes_acked': 5994721, 'segs_out': 4213, 'segs_in': 2281, 'data_segs_out': 4211, 'lastrcv': 50208, 'delivered': 4141, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349100.2135, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 392, 'rtt': 189.487, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 9, 'bytes_sent': 6224952, 'bytes_retrans': 85432, 'bytes_acked': 6114905, 'segs_out': 4301, 'segs_in': 2322, 'data_segs_out': 4299, 'lastrcv': 51212, 'delivered': 4224, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349101.218933, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 440, 'rtt': 239.748, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 11, 'bytes_sent': 6346584, 'bytes_retrans': 86880, 'bytes_acked': 6227849, 'segs_out': 4385, 'segs_in': 2362, 'data_segs_out': 4383, 'lastrcv': 52216, 'delivered': 4306, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349102.22498, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 292, 'rtt': 90.682, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 9, 'ssthresh': 6, 'bytes_sent': 6455184, 'bytes_retrans': 89776, 'bytes_acked': 6353825, 'segs_out': 4460, 'segs_in': 2411, 'data_segs_out': 4458, 'lastrcv': 53224, 'delivered': 4389, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349103.2309499, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 268, 'rtt': 66.733, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 8, 'ssthresh': 4, 'bytes_sent': 6581160, 'bytes_retrans': 95568, 'bytes_acked': 6474009, 'segs_out': 4547, 'segs_in': 2452, 'data_segs_out': 4545, 'lastrcv': 54228, 'delivered': 4472, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745349104.2356954, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 296, 'rtt': 94.869, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 5, 'bytes_sent': 6708584, 'bytes_retrans': 98464, 'bytes_acked': 6595641, 'segs_out': 4635, 'segs_in': 2492, 'data_segs_out': 4633, 'lastrcv': 55236, 'delivered': 4556, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
