{'timestamp': 1745397507.1339238, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 268, 'rtt': 53.322, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 9, 'bytes_sent': 244712, 'bytes_retrans': 1448, 'bytes_acked': 212857, 'segs_out': 171, 'segs_in': 89, 'data_segs_out': 169, 'lastrcv': 764, 'delivered': 156, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397521.2637186, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 51.94, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 10, 'bytes_sent': 5586384, 'bytes_retrans': 68056, 'bytes_acked': 5500953, 'segs_out': 3860, 'segs_in': 1833, 'data_segs_out': 3858, 'lastrcv': 14916, 'delivered': 3800, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397522.348257, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 51.78, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 11, 'bytes_sent': 5988928, 'bytes_retrans': 70952, 'bytes_acked': 5894809, 'segs_out': 4138, 'segs_in': 1961, 'data_segs_out': 4136, 'lastrcv': 15984, 'delivered': 4072, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397523.4377143, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 260, 'rtt': 56.363, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 17, 'bytes_sent': 6586952, 'bytes_retrans': 73848, 'bytes_acked': 6487041, 'segs_out': 4551, 'segs_in': 2153, 'data_segs_out': 4549, 'lastrcv': 17076, 'delivered': 4481, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397524.5577521, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 54.907, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 14, 'bytes_sent': 7118368, 'bytes_retrans': 76744, 'bytes_acked': 7011217, 'segs_out': 4918, 'segs_in': 2323, 'data_segs_out': 4916, 'lastrcv': 18192, 'delivered': 4843, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397525.6700037, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 53.177, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 8, 'bytes_sent': 7518016, 'bytes_retrans': 83984, 'bytes_acked': 7419553, 'segs_out': 5194, 'segs_in': 2459, 'data_segs_out': 5192, 'lastrcv': 19280, 'delivered': 5125, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397526.7696383, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 260, 'rtt': 58.157, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 9, 'ssthresh': 9, 'bytes_sent': 7907528, 'bytes_retrans': 89776, 'bytes_acked': 7804721, 'segs_out': 5463, 'segs_in': 2585, 'data_segs_out': 5461, 'lastrcv': 20420, 'delivered': 5391, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397527.8246894, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 52.308, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 8, 'ssthresh': 8, 'bytes_sent': 8255048, 'bytes_retrans': 95568, 'bytes_acked': 8147897, 'segs_out': 5703, 'segs_in': 2700, 'data_segs_out': 5701, 'lastrcv': 21480, 'delivered': 5628, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397528.9193718, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 52.048, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 6, 'bytes_sent': 8541752, 'bytes_retrans': 97016, 'bytes_acked': 8424465, 'segs_out': 5901, 'segs_in': 2793, 'data_segs_out': 5899, 'lastrcv': 22552, 'delivered': 5819, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397530.0620108, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 54.292, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 12, 'bytes_sent': 9029728, 'bytes_retrans': 102808, 'bytes_acked': 8887825, 'segs_out': 6238, 'segs_in': 2956, 'data_segs_out': 6236, 'lastrcv': 23692, 'delivered': 6154, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397531.1484122, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 53.601, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 10, 'bytes_sent': 9477160, 'bytes_retrans': 108600, 'bytes_acked': 9332361, 'segs_out': 6547, 'segs_in': 3102, 'data_segs_out': 6545, 'lastrcv': 24792, 'delivered': 6461, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397532.2253854, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 54.12, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 10, 'bytes_sent': 9897080, 'bytes_retrans': 108600, 'bytes_acked': 9759521, 'segs_out': 6837, 'segs_in': 3235, 'data_segs_out': 6835, 'lastrcv': 25864, 'delivered': 6741, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397533.3297632, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 260, 'rtt': 56.81, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 23, 'ssthresh': 14, 'bytes_sent': 10454560, 'bytes_retrans': 111496, 'bytes_acked': 10309761, 'segs_out': 7222, 'segs_in': 3410, 'data_segs_out': 7220, 'lastrcv': 26976, 'delivered': 7121, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397534.4531648, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 53.805, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 14, 'bytes_sent': 10997560, 'bytes_retrans': 117288, 'bytes_acked': 10855657, 'segs_out': 7597, 'segs_in': 3580, 'data_segs_out': 7595, 'lastrcv': 28092, 'delivered': 7498, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397535.6034567, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 260, 'rtt': 59.444, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 12, 'bytes_sent': 11643368, 'bytes_retrans': 121632, 'bytes_acked': 11504361, 'segs_out': 8044, 'segs_in': 3796, 'data_segs_out': 8041, 'lastrcv': 29228, 'delivered': 7946, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397536.7608337, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 260, 'rtt': 58.317, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 9, 'bytes_sent': 12019848, 'bytes_retrans': 127424, 'bytes_acked': 11877945, 'segs_out': 8304, 'segs_in': 3918, 'data_segs_out': 8301, 'lastrcv': 30376, 'delivered': 8204, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397537.8365722, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 53.309, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 7, 'ssthresh': 6, 'bytes_sent': 12299312, 'bytes_retrans': 136112, 'bytes_acked': 12153065, 'segs_out': 8497, 'segs_in': 4010, 'data_segs_out': 8494, 'lastrcv': 31488, 'delivered': 8394, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397538.9377327, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 53.56, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 6, 'bytes_sent': 12635248, 'bytes_retrans': 136112, 'bytes_acked': 12475969, 'segs_out': 8729, 'segs_in': 4115, 'data_segs_out': 8726, 'lastrcv': 32564, 'delivered': 8617, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397540.0137079, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 260, 'rtt': 56.871, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 12, 'bytes_sent': 13201416, 'bytes_retrans': 141904, 'bytes_acked': 13042137, 'segs_out': 9120, 'segs_in': 4301, 'data_segs_out': 9117, 'lastrcv': 33660, 'delivered': 9008, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397541.1325026, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 54.145, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 12, 'bytes_sent': 13702424, 'bytes_retrans': 141904, 'bytes_acked': 13530113, 'segs_out': 9466, 'segs_in': 4461, 'data_segs_out': 9463, 'lastrcv': 34776, 'delivered': 9345, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397542.223904, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 50.914, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 10, 'bytes_sent': 14180264, 'bytes_retrans': 150592, 'bytes_acked': 14015193, 'segs_out': 9796, 'segs_in': 4622, 'data_segs_out': 9793, 'lastrcv': 35872, 'delivered': 9680, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397543.381124, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 260, 'rtt': 57.593, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 10, 'bytes_sent': 14536472, 'bytes_retrans': 156384, 'bytes_acked': 14348233, 'segs_out': 10042, 'segs_in': 4740, 'data_segs_out': 10039, 'lastrcv': 37004, 'delivered': 9922, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397544.424352, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 51.479, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 10, 'bytes_sent': 14894128, 'bytes_retrans': 156384, 'bytes_acked': 14711681, 'segs_out': 10289, 'segs_in': 4855, 'data_segs_out': 10286, 'lastrcv': 38088, 'delivered': 10161, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397545.4430737, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 52.276, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 9, 'bytes_sent': 15287984, 'bytes_retrans': 165072, 'bytes_acked': 15108433, 'segs_out': 10561, 'segs_in': 4988, 'data_segs_out': 10558, 'lastrcv': 39104, 'delivered': 10435, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397546.4645126, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 260, 'rtt': 56.665, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 9, 'bytes_sent': 15687632, 'bytes_retrans': 165072, 'bytes_acked': 15493601, 'segs_out': 10837, 'segs_in': 5113, 'data_segs_out': 10834, 'lastrcv': 40128, 'delivered': 10701, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397547.4954214, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 55.555, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 12, 'bytes_sent': 16174160, 'bytes_retrans': 170864, 'bytes_acked': 15983025, 'segs_out': 11174, 'segs_in': 5275, 'data_segs_out': 11170, 'lastrcv': 41152, 'delivered': 11039, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397548.510157, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 48.641, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 11, 'bytes_sent': 16543400, 'bytes_retrans': 173760, 'bytes_acked': 16346473, 'segs_out': 11429, 'segs_in': 5396, 'data_segs_out': 11425, 'lastrcv': 42172, 'delivered': 11290, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397549.5309048, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 48.151, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 12, 'bytes_sent': 17005312, 'bytes_retrans': 176656, 'bytes_acked': 16799697, 'segs_out': 11748, 'segs_in': 5546, 'data_segs_out': 11744, 'lastrcv': 43188, 'delivered': 11603, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397550.5515845, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 50.424, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 9, 'ssthresh': 7, 'bytes_sent': 17391928, 'bytes_retrans': 185344, 'bytes_acked': 17193553, 'segs_out': 12015, 'segs_in': 5679, 'data_segs_out': 12011, 'lastrcv': 44216, 'delivered': 11875, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397551.5879486, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 50.755, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 12, 'bytes_sent': 17793024, 'bytes_retrans': 188240, 'bytes_acked': 17584513, 'segs_out': 12292, 'segs_in': 5809, 'data_segs_out': 12288, 'lastrcv': 45248, 'delivered': 12145, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397552.6334894, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 51.113, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 11, 'ssthresh': 7, 'bytes_sent': 18092760, 'bytes_retrans': 194032, 'bytes_acked': 17884249, 'segs_out': 12499, 'segs_in': 5911, 'data_segs_out': 12495, 'lastrcv': 46292, 'delivered': 12352, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397553.6811855, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 51.484, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 10, 'bytes_sent': 18476480, 'bytes_retrans': 196928, 'bytes_acked': 18256385, 'segs_out': 12764, 'segs_in': 6037, 'data_segs_out': 12760, 'lastrcv': 47340, 'delivered': 12609, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397554.7283154, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 50.822, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 27, 'ssthresh': 10, 'bytes_sent': 19120840, 'bytes_retrans': 196928, 'bytes_acked': 18884817, 'segs_out': 13209, 'segs_in': 6245, 'data_segs_out': 13205, 'lastrcv': 48388, 'delivered': 13043, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397555.7757356, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 54.623, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 16, 'bytes_sent': 19733344, 'bytes_retrans': 202720, 'bytes_acked': 19506009, 'segs_out': 13632, 'segs_in': 6455, 'data_segs_out': 13628, 'lastrcv': 49436, 'delivered': 13472, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397556.8185685, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 55.585, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 16, 'bytes_sent': 20300960, 'bytes_retrans': 205616, 'bytes_acked': 20066385, 'segs_out': 14024, 'segs_in': 6644, 'data_segs_out': 14020, 'lastrcv': 50480, 'delivered': 13859, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397557.8568144, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 52.95, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 20, 'bytes_sent': 20975728, 'bytes_retrans': 208512, 'bytes_acked': 20738257, 'segs_out': 14490, 'segs_in': 6867, 'data_segs_out': 14486, 'lastrcv': 51516, 'delivered': 14323, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397558.8965762, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 50.72, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 15, 'bytes_sent': 21501352, 'bytes_retrans': 214304, 'bytes_acked': 21265329, 'segs_out': 14853, 'segs_in': 7044, 'data_segs_out': 14849, 'lastrcv': 52556, 'delivered': 14687, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397559.9366224, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 52.764, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 25, 'ssthresh': 15, 'bytes_sent': 22090688, 'bytes_retrans': 214304, 'bytes_acked': 21840185, 'segs_out': 15260, 'segs_in': 7234, 'data_segs_out': 15256, 'lastrcv': 53596, 'delivered': 15084, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397560.9817502, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 51.026, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 24, 'ssthresh': 23, 'bytes_sent': 22929080, 'bytes_retrans': 217200, 'bytes_acked': 22677129, 'segs_out': 15839, 'segs_in': 7512, 'data_segs_out': 15835, 'lastrcv': 54640, 'delivered': 15662, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397562.0207672, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 53.048, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 34, 'ssthresh': 23, 'bytes_sent': 23784848, 'bytes_retrans': 217200, 'bytes_acked': 23519865, 'segs_out': 16430, 'segs_in': 7794, 'data_segs_out': 16426, 'lastrcv': 55680, 'delivered': 16244, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397563.0665321, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 256, 'rtt': 52.56, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 33, 'ssthresh': 28, 'bytes_sent': 24759352, 'bytes_retrans': 220096, 'bytes_acked': 24491473, 'segs_out': 17104, 'segs_in': 8104, 'data_segs_out': 17099, 'lastrcv': 56724, 'delivered': 16915, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1745397564.087457, 'tcp_type': 'cubic', 'wscale': 9.9, 'rto': 252, 'rtt': 51.403, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 9, 'bytes_sent': 25357376, 'bytes_retrans': 234576, 'bytes_acked': 25109769, 'segs_out': 17517, 'segs_in': 8308, 'data_segs_out': 17512, 'lastrcv': 57748, 'delivered': 17342, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
