{'timestamp': 1744946221.0210416, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 50.99, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 8, 'bytes_sent': 470600, 'bytes_retrans': 4344, 'bytes_acked': 445985, 'segs_out': 327, 'segs_in': 200, 'data_segs_out': 325, 'lastrcv': 940, 'delivered': 309, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946233.1021583, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.516, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 3, 'bytes_sent': 5364840, 'bytes_retrans': 57920, 'bytes_acked': 5277961, 'segs_out': 3709, 'segs_in': 1801, 'data_segs_out': 3705, 'lastrcv': 13008, 'delivered': 3646, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946234.1870642, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 53.834, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 7, 'bytes_sent': 5909288, 'bytes_retrans': 62264, 'bytes_acked': 5828201, 'segs_out': 4085, 'segs_in': 1983, 'data_segs_out': 4081, 'lastrcv': 14092, 'delivered': 4026, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946235.2683446, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.825, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 10, 'ssthresh': 10, 'bytes_sent': 6308936, 'bytes_retrans': 70952, 'bytes_acked': 6223505, 'segs_out': 4361, 'segs_in': 2115, 'data_segs_out': 4357, 'lastrcv': 15184, 'delivered': 4299, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946236.3373997, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.035, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 5, 'ssthresh': 5, 'bytes_sent': 6572472, 'bytes_retrans': 82536, 'bytes_acked': 6465321, 'segs_out': 4543, 'segs_in': 2203, 'data_segs_out': 4539, 'lastrcv': 16252, 'delivered': 4478, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946237.4037519, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 51.968, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 9, 'bytes_sent': 6911304, 'bytes_retrans': 88328, 'bytes_acked': 6807049, 'segs_out': 4777, 'segs_in': 2315, 'data_segs_out': 4773, 'lastrcv': 17324, 'delivered': 4702, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946238.4711423, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.305, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 3, 'ssthresh': 3, 'bytes_sent': 7206696, 'bytes_retrans': 97016, 'bytes_acked': 7105337, 'segs_out': 4981, 'segs_in': 2415, 'data_segs_out': 4977, 'lastrcv': 18388, 'delivered': 4908, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946239.5415516, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.479, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 21, 'ssthresh': 3, 'bytes_sent': 7536840, 'bytes_retrans': 97016, 'bytes_acked': 7407969, 'segs_out': 5209, 'segs_in': 2512, 'data_segs_out': 5205, 'lastrcv': 19448, 'delivered': 5119, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946240.6349344, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.568, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 28, 'ssthresh': 10, 'bytes_sent': 8092872, 'bytes_retrans': 99912, 'bytes_acked': 7952417, 'segs_out': 5594, 'segs_in': 2692, 'data_segs_out': 5589, 'lastrcv': 20552, 'delivered': 5493, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946241.7217932, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.081, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 22, 'ssthresh': 7, 'bytes_sent': 8521480, 'bytes_retrans': 104256, 'bytes_acked': 8386817, 'segs_out': 5890, 'segs_in': 2834, 'data_segs_out': 5885, 'lastrcv': 21640, 'delivered': 5793, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946242.8832245, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.041, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 26, 'ssthresh': 14, 'bytes_sent': 9167288, 'bytes_retrans': 110048, 'bytes_acked': 9021041, 'segs_out': 6336, 'segs_in': 3033, 'data_segs_out': 6331, 'lastrcv': 22776, 'delivered': 6231, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946243.988654, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.155, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 11, 'bytes_sent': 10076632, 'bytes_retrans': 115840, 'bytes_acked': 9924593, 'segs_out': 6965, 'segs_in': 3320, 'data_segs_out': 6959, 'lastrcv': 23900, 'delivered': 6863, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946245.05763, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.55, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 17, 'ssthresh': 2, 'bytes_sent': 10328584, 'bytes_retrans': 121632, 'bytes_acked': 10183785, 'segs_out': 7139, 'segs_in': 3412, 'data_segs_out': 7133, 'lastrcv': 24976, 'delivered': 7034, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946246.1663914, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.629, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 12, 'ssthresh': 9, 'bytes_sent': 10789048, 'bytes_retrans': 127424, 'bytes_acked': 10644249, 'segs_out': 7457, 'segs_in': 3565, 'data_segs_out': 7451, 'lastrcv': 26080, 'delivered': 7352, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946247.2452118, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 50.305, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 31, 'ssthresh': 9, 'bytes_sent': 11423272, 'bytes_retrans': 127424, 'bytes_acked': 11250961, 'segs_out': 7895, 'segs_in': 3763, 'data_segs_out': 7889, 'lastrcv': 27156, 'delivered': 7771, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946248.3872159, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.057, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 30, 'ssthresh': 20, 'bytes_sent': 12296416, 'bytes_retrans': 130320, 'bytes_acked': 12122657, 'segs_out': 8498, 'segs_in': 4026, 'data_segs_out': 8492, 'lastrcv': 28284, 'delivered': 8373, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946249.4862928, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.876, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 9, 'bytes_sent': 12813352, 'bytes_retrans': 134664, 'bytes_acked': 12649729, 'segs_out': 8855, 'segs_in': 4198, 'data_segs_out': 8849, 'lastrcv': 29392, 'delivered': 8737, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946250.547184, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.18, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 19, 'ssthresh': 17, 'bytes_sent': 13566312, 'bytes_retrans': 140456, 'bytes_acked': 13398345, 'segs_out': 9375, 'segs_in': 4448, 'data_segs_out': 9369, 'lastrcv': 30468, 'delivered': 9254, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946251.6296294, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.136, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 7, 'ssthresh': 4, 'bytes_sent': 14288864, 'bytes_retrans': 146248, 'bytes_acked': 14126689, 'segs_out': 9874, 'segs_in': 4694, 'data_segs_out': 9868, 'lastrcv': 31544, 'delivered': 9761, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946252.7185252, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.132, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 6, 'bytes_sent': 14529232, 'bytes_retrans': 149144, 'bytes_acked': 14362713, 'segs_out': 10040, 'segs_in': 4768, 'data_segs_out': 10034, 'lastrcv': 32624, 'delivered': 9920, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946253.812803, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.555, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 11, 'bytes_sent': 15005624, 'bytes_retrans': 152040, 'bytes_acked': 14826073, 'segs_out': 10370, 'segs_in': 4918, 'data_segs_out': 10363, 'lastrcv': 33728, 'delivered': 10240, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946254.9378908, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.238, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 7, 'bytes_sent': 15513872, 'bytes_retrans': 157832, 'bytes_acked': 15337217, 'segs_out': 10721, 'segs_in': 5091, 'data_segs_out': 10714, 'lastrcv': 34836, 'delivered': 10593, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946256.0410728, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 51.305, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 7, 'bytes_sent': 15929448, 'bytes_retrans': 166520, 'bytes_acked': 15744105, 'segs_out': 11008, 'segs_in': 5228, 'data_segs_out': 11001, 'lastrcv': 35956, 'delivered': 10874, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946257.110328, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.911, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 9, 'ssthresh': 9, 'bytes_sent': 16362400, 'bytes_retrans': 175208, 'bytes_acked': 16174161, 'segs_out': 11307, 'segs_in': 5371, 'data_segs_out': 11300, 'lastrcv': 37028, 'delivered': 11171, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946258.1982198, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 53.603, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 8, 'bytes_sent': 16737432, 'bytes_retrans': 178104, 'bytes_acked': 16533265, 'segs_out': 11566, 'segs_in': 5491, 'data_segs_out': 11559, 'lastrcv': 38104, 'delivered': 11419, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946259.349689, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.737, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 9, 'bytes_sent': 17189208, 'bytes_retrans': 183896, 'bytes_acked': 16985041, 'segs_out': 11878, 'segs_in': 5646, 'data_segs_out': 11871, 'lastrcv': 39228, 'delivered': 11731, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946260.4238243, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 264, 'rtt': 60.819, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 8, 'ssthresh': 3, 'bytes_sent': 17501976, 'bytes_retrans': 191136, 'bytes_acked': 17299257, 'segs_out': 12094, 'segs_in': 5751, 'data_segs_out': 12087, 'lastrcv': 40344, 'delivered': 11948, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946261.4906137, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.296, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 13, 'ssthresh': 12, 'bytes_sent': 17942168, 'bytes_retrans': 194032, 'bytes_acked': 17729313, 'segs_out': 12398, 'segs_in': 5893, 'data_segs_out': 12391, 'lastrcv': 41408, 'delivered': 12245, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946262.605141, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 51.83, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 18, 'ssthresh': 13, 'bytes_sent': 18506888, 'bytes_retrans': 196928, 'bytes_acked': 18285345, 'segs_out': 12788, 'segs_in': 6081, 'data_segs_out': 12781, 'lastrcv': 42492, 'delivered': 12629, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946263.7136543, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.431, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 26, 'ssthresh': 10, 'bytes_sent': 19028168, 'bytes_retrans': 205616, 'bytes_acked': 18786353, 'segs_out': 13149, 'segs_in': 6248, 'data_segs_out': 13141, 'lastrcv': 43624, 'delivered': 12975, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946264.8096993, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 54.974, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 27, 'ssthresh': 17, 'bytes_sent': 19768096, 'bytes_retrans': 208512, 'bytes_acked': 19520489, 'segs_out': 13660, 'segs_in': 6489, 'data_segs_out': 13652, 'lastrcv': 44724, 'delivered': 13482, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946265.901672, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 51.106, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 9, 'ssthresh': 6, 'bytes_sent': 20206840, 'bytes_retrans': 220096, 'bytes_acked': 19973713, 'segs_out': 13963, 'segs_in': 6639, 'data_segs_out': 13955, 'lastrcv': 45816, 'delivered': 13795, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946266.9890249, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.862, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 7, 'bytes_sent': 20581872, 'bytes_retrans': 222992, 'bytes_acked': 20329921, 'segs_out': 14223, 'segs_in': 6759, 'data_segs_out': 14214, 'lastrcv': 46900, 'delivered': 14041, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946268.1333988, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 53.91, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 18, 'bytes_sent': 21394200, 'bytes_retrans': 225888, 'bytes_acked': 21140801, 'segs_out': 14784, 'segs_in': 7020, 'data_segs_out': 14775, 'lastrcv': 48036, 'delivered': 14601, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946269.2549415, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 264, 'rtt': 61.033, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 40, 'ssthresh': 18, 'bytes_sent': 22323816, 'bytes_retrans': 225888, 'bytes_acked': 22041457, 'segs_out': 15426, 'segs_in': 7312, 'data_segs_out': 15417, 'lastrcv': 49164, 'delivered': 15223, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946270.3443022, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.195, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 15, 'ssthresh': 6, 'bytes_sent': 22737944, 'bytes_retrans': 234576, 'bytes_acked': 22483097, 'segs_out': 15713, 'segs_in': 7454, 'data_segs_out': 15703, 'lastrcv': 50252, 'delivered': 15528, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946271.4133434, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 53.075, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 7, 'ssthresh': 7, 'bytes_sent': 23055056, 'bytes_retrans': 241816, 'bytes_acked': 22803105, 'segs_out': 15932, 'segs_in': 7562, 'data_segs_out': 15922, 'lastrcv': 51332, 'delivered': 15749, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946272.5101085, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 53.781, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 9, 'bytes_sent': 23428640, 'bytes_retrans': 244712, 'bytes_acked': 23160761, 'segs_out': 16190, 'segs_in': 7680, 'data_segs_out': 16180, 'lastrcv': 52428, 'delivered': 15996, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946273.5783374, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.508, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 23, 'ssthresh': 11, 'bytes_sent': 23939784, 'bytes_retrans': 247608, 'bytes_acked': 23658873, 'segs_out': 16544, 'segs_in': 7844, 'data_segs_out': 16533, 'lastrcv': 53496, 'delivered': 16340, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946274.7252307, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 56.18, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 19, 'ssthresh': 12, 'bytes_sent': 24707224, 'bytes_retrans': 253400, 'bytes_acked': 24416177, 'segs_out': 17074, 'segs_in': 8094, 'data_segs_out': 17063, 'lastrcv': 54616, 'delivered': 16870, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946275.7988002, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 50.508, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 31, 'ssthresh': 12, 'bytes_sent': 25360272, 'bytes_retrans': 253400, 'bytes_acked': 25061985, 'segs_out': 17525, 'segs_in': 8306, 'data_segs_out': 17514, 'lastrcv': 55720, 'delivered': 17309, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946276.8674073, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 252, 'rtt': 51.544, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 14, 'bytes_sent': 26003184, 'bytes_retrans': 259192, 'bytes_acked': 25722273, 'segs_out': 17969, 'segs_in': 8528, 'data_segs_out': 17958, 'lastrcv': 56788, 'delivered': 17765, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946277.9592302, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 52.412, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 20, 'ssthresh': 13, 'bytes_sent': 26563560, 'bytes_retrans': 260640, 'bytes_acked': 26273961, 'segs_out': 18356, 'segs_in': 8709, 'data_segs_out': 18345, 'lastrcv': 57864, 'delivered': 18146, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946279.0414407, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 256, 'rtt': 55.13, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 14, 'ssthresh': 9, 'bytes_sent': 27048640, 'bytes_retrans': 267880, 'bytes_acked': 26760489, 'segs_out': 18691, 'segs_in': 8865, 'data_segs_out': 18680, 'lastrcv': 58952, 'delivered': 18482, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
{'timestamp': 1744946280.1183953, 'tcp_type': 'reno', 'wscale': 9.9, 'rto': 260, 'rtt': 59.201, 'mss': 1448, 'pmtu': 1500, 'rcvmss': 536, 'advmss': 1448, 'cwnd': 16, 'ssthresh': 15, 'bytes_sent': 27649560, 'bytes_retrans': 270776, 'bytes_acked': 27355617, 'segs_out': 19106, 'segs_in': 9057, 'data_segs_out': 19095, 'lastrcv': 60024, 'delivered': 18893, 'rcv_space': 14480, 'rcv_ssthresh': 42242}
